sample_index;real;imag;amplitude;phase_rad
439;-1,4366599321;-1,4120366573;2,0144078732;-2,3648378849
440;-1,4871659279;-1,4097898006;2,0491876602;-2,3828976154
441;-1,4611406326;-1,4116781950;2,0316908360;-2,3734102249
442;-1,3464963436;-1,4161940813;1,9541386366;-2,3309717178
443;-1,2300547361;-1,4192144871;1,8780852556;-2,2849147320
444;-1,2492588758;-1,4168168306;1,8889197111;-2,2934288979
445;-1,4721162319;-1,4114258289;2,0394237041;-2,3772385120
446;-1,7945102453;-1,4087889194;2,2814366817;-2,4760313034
447;-1,9503216743;-1,4112539291;2,4073619843;-2,5152022839
448;-1,6582250595;-1,4168623686;2,1811027527;-2,4345235825
449;-0,8308746219;-1,4182374477;1,6437002420;-2,1007466316
450;0,3080021739;-1,4156848192;1,4488024712;-1,3565707207
451;1,2991510630;-1,4113177061;1,9182312489;-0,8267573118
452;1,6888400316;-1,4099549055;2,2000348568;-0,6956420541
453;1,2904489040;-1,4112854004;1,9123244286;-0,8300939202
454;0,2966523767;-1,4157958031;1,4465408325;-1,3642538786
455;-0,8355787992;-1,4185839891;1,6463816166;-2,1031055450
456;-1,6523313522;-1,4164035320;2,1763267517;-2,4329247475
457;-1,9391936064;-1,4130789042;2,3994297981;-2,5118672848
458;-1,7889573574;-1,4100701809;2,2778644562;-2,4740834236
459;-1,4788223505;-1,4107612371;2,0438108444;-2,3797440529
460;-1,2633799314;-1,4141358137;1,8962881565;-2,2999494076
461;-1,2389541864;-1,4173840284;1,8825474977;-2,2891237736
462;-1,3370906115;-1,4177283049;1,9487854242;-2,3269312382
463;-1,4372279644;-1,4143104553;2,0164072514;-2,3642311096
464;-1,4696849585;-1,4108500481;2,0372705460;-2,3766167164
465;-1,4446438551;-1,4091284275;2,0180780888;-2,3686389923
466;-1,4107829332;-1,4128785133;1,9966305494;-2,3554522991
467;-1,3998397589;-1,4181505442;1,9926620722;-2,3496968746
468;-1,4067223072;-1,4199646711;1,9987914562;-2,3515098095
469;-1,4168058634;-1,4156202078;2,0028278828;-2,3566131592
470;-1,4242736101;-1,4085980654;2,0031733513;-2,3617279530
471;-1,4364917278;-1,4063242674;2,0102877617;-2,3668060303
472;-1,4454898834;-1,4111053944;2,0200643539;-2,3682308197
473;-1,4228906631;-1,4190309048;2,0095438957;-2,3575525284
474;-1,3518160582;-1,4225460291;1,9624077082;-2,3307058811
475;-1,2719974518;-1,4171946049;1,9043157101;-2,3022539616
476;-1,2813357115;-1,4083901644;1,9040441513;-2,3089926243
477;-1,4606006145;-1,4050133228;2,0266761780;-2,3755900860
478;-1,7537828684;-1,4112586975;2,2510898113;-2,4639959335
479;-1,9328571558;-1,4222276211;2,3997225761;-2,5072312355
480;-1,6964516640;-1,4268337488;2,2167098522;-2,4423060417
481;-0,8849001527;-1,4180365801;1,6714892387;-2,1286993027
482;0,3285871148;-1,4022046328;1,4401899576;-1,3406136036
483;1,4381009340;-1,3953766823;2,0037989616;-0,7703209519
484;1,8551172018;-1,4066926241;2,3281416893;-0,6487773657
485;1,2818536758;-1,4252787828;1,9169163704;-0,8383291364
486;-0,0382946171;-1,4343467951;1,4348578453;-1,5974882841
487;-1,3905760050;-1,4218901396;1,9888372421;-2,3450608253
488;-1,9783535004;-1,3977434635;2,4223065376;-2,5265052319
489;-1,4179310799;-1,3901457787;1,9857074022;-2,3660888672
490;-0,0027959542;-1,4129072428;1,4129099846;-1,5727752447
491;1,4353808165;-1,4518345594;2,0416026115;-0,7910969257
492;2,0292143822;-1,4667606354;2,5038166046;-0,6258790493
493;1,4139518738;-1,4242432117;2,0069200993;-0,7890241742
494;-0,0331310928;-1,3378682137;1,3382784128;-1,5955553055
495;-1,4366276264;-1,2766280174;1,9218944311;-2,4150958061
496;-1,9695565701;-1,3210846186;2,3715853691;-2,5507669449
497;-1,3585802317;-1,4905352592;2,0167884827;-2,3099131584
498;-0,0163744874;-1,7025666237;1,7026454210;-1,5804135799
499;1,2599664927;-1,7813861370;2,1819376945;-0,9551907778
500;1,7948592901;-1,5463798046;2,3691370487;-0,7111673355
501;1,4010539055;-0,9249570966;1,6788381338;-0,5835030079
502;0,3918673992;-0,0197861791;0,3923665881;-0,0504491813
503;-0,7131396532;0,9162722826;1,1610870361;2,2321681976
504;-1,5358525515;1,5924801826;2,2124276161;2,3380949497
505;-1,9800651073;1,8333313465;2,6984739304;2,3946540356
506;-2,1263318062;1,6722265482;2,7051115036;2,4751765728
507;-2,0149285793;1,3473237753;2,4238851070;2,5522038937
508;-1,5657273531;1,1640257835;1,9510147572;2,5023026466
509;-0,7069652677;1,2996828556;1,4795186520;2,0689845085
510;0,4256555438;1,6740376949;1,7273056507;1,3218040466
511;1,4155485630;1,9578478336;2,4159772396;0,9447920918
512;1,7608131170;1,7662328482;2,4940011501;0,7869347930
513;1,2112847567;0,9244087934;1,5237264633;0,6518729329
514;0,0053181406;-0,3447347879;0,3447757959;-1,5553708076
515;-1,2224282026;-1,4811604023;1,9204599857;-2,2607855797
516;-1,8044530153;-1,8787647486;2,6049580574;-2,3360214233
517;-1,4449467659;-1,2635283470;1,9194726944;-2,4230763912
518;-0,3683907390;0,0810908526;0,3772101402;2,9249260426
519;0,8573783636;1,4180189371;1,6570682526;1,0269786119
520;1,7008070946;1,9669487476;2,6003139019;0,8578337431
521;1,9575452805;1,3767824173;2,3932225704;0,6129512787
522;1,7869328260;-0,0279257558;1,7871509790;-0,0156264864
523;1,4984357357;-1,4261252880;2,0686087608;-0,7606779933
524;1,3118660450;-1,9879151583;2,3817639351;-0,9874786735
525;1,2576346397;-1,3848874569;1,8707106113;-0,8335168362
526;1,2650474310;0,0175313950;1,2651687860;0,0138574038
527;1,2895152569;1,3846806288;1,8921390772;0,8209697008
528;1,3633289337;1,9282093048;2,3614947796;0,9553584456
529;1,5243436098;1,3715926409;2,0505826473;0,7327003479
530;1,7133709192;0,0795178488;1,7152150869;0,0463768989
531;1,7621408701;-1,2021087408;2,1331212521;-0,5986703038
532;1,5013552904;-1,7999619246;2,3439135551;-0,8756034374
533;0,8946335316;-1,4685561657;1,7196006775;-1,0236449242
534;0,0753206909;-0,4518505335;0,4580852687;-1,4056212902
535;-0,7443789244;0,7381767631;1,0483343601;2,3603777885
536;-1,4047737122;1,6424512863;2,1612577438;2,2783539295
537;-1,8530688286;2,0610589981;2,7716112137;2,3031060696
538;-2,0831499100;2,0485899448;2,9216833115;2,3645586967
539;-2,0383980274;1,7647736073;2,6961996555;2,4280171394
540;-1,6002373695;1,3270534277;2,0789012909;2,4492480755
541;-0,7156605124;0,7609938383;1,0446442366;2,3255040646
542;0,4412956238;0,0668856055;0,4463356435;0,1504215598
543;1,4390032291;-0,7042422295;1,6020883322;-0,4551283717
544;1,7763260603;-1,4186885357;2,2733261585;-0,6739260554
545;1,2024301291;-1,9117726088;2,2584757805;-1,0093538761
546;-0,0458500758;-2,0620143414;2,0625240803;-1,5930281878
547;-1,3133105040;-1,8528522253;2,2710890770;-2,1874070168
548;-1,8792735338;-1,3614393473;2,3206005096;-2,5146450996
549;-1,3993088007;-0,7088586688;1,5686126947;-2,6726968288
550;-0,1270630360;0,0025180457;0,1270879805;3,1217780113
551;1,2187912464;0,7017390728;1,4063746929;0,5224100947
552;1,8865276575;1,3359829187;2,3116741180;0,6161884069
553;1,5280228853;1,8353416920;2,3881652355;0,8765175939
554;0,3794419467;2,1035249233;2,1374735832;1,3923316002
555;-0,9355005622;2,0273790359;2,2328071594;2,0031175613
556;-1,8061890602;1,5357519388;2,3708338737;2,4369406700
557;-1,9854692221;0,6683544517;2,0949428082;2,8168842793
558;-1,6619696617;-0,3701756001;1,7026958466;-2,9224369526
559;-1,2662152052;-1,2458333969;1,7763450146;-2,3643078804
560;-1,1491883993;-1,6106910706;1,9786256552;-2,1905090809
561;-1,3706969023;-1,2775266171;1,8737353086;-2,3913621902
562;-1,7010639906;-0,3426484466;1,7352310419;-2,9428207874
563;-1,8209408522;0,8135641813;1,9944201708;2,7214176655
564;-1,5356388092;1,7071031332;2,2961680889;2,3033673763
565;-0,8765226603;2,0115516186;2,1942269802;1,9817323685
566;-0,0335999243;1,7556039095;1,7559254169;1,5899326801
567;0,7758290768;1,2911386490;1,5063033104;1,0297244787
568;1,4152238369;1,0551160574;1,7652559280;0,6406451464
569;1,8334603310;1,2584954500;2,2238225937;0,6015430689
570;2,0126421452;1,7336924076;2,6563918591;0,7110759616
571;1,9113743305;2,0357725620;2,7924401760;0,8169037104
572;1,4865381718;1,7596622705;2,3035204411;0,8693370223
573;0,7653631568;0,8373970985;1,1344666481;0,8303115964
574;-0,1151166558;-0,3814392984;0,3984316587;-1,8638995886
575;-0,9334520102;-1,3457583189;1,6378028393;-2,1772310734
576;-1,4914726019;-1,6363726854;2,2140927315;-2,3099017143
577;-1,7188396454;-1,1969584227;2,0945451260;-2,5333032608
578;-1,6863547564;-0,3008885980;1,7129875422;-2,9650251865
579;-1,5417633057;0,6652303338;1,6791560650;2,7342514992
580;-1,4025603533;1,4361410141;2,0074055195;2,3443653584
581;-1,3069024086;1,9329832792;2,3333277702;2,1653056145
582;-1,2453119755;2,1660170555;2,4984858036;2,0925793648
583;-1,2285765409;2,0898306370;2,4242095947;2,1022589207
584;-1,3112620115;1,5976346731;2,0668442249;2,2580635548
585;-1,5314612389;0,6612010598;1,6681008339;2,7340226173
586;-1,8074592352;-0,5030152798;1,8761484623;-2,8701612949
587;-1,9218759537;-1,4478024244;2,4061877728;-2,4959652424
588;-1,6252484322;-1,7138462067;2,3619275093;-2,3296673298
589;-0,8253847361;-1,1345952749;1,4030561447;-2,1997220516
590;0,2837846875;0,0176660120;0,2843340039;0,0621712357
591;1,2695376873;1,1510723829;1,7136783600;0,7364969254
592;1,6808477640;1,6942291260;2,3865585327;0,7893629074
593;1,3097430468;1,4109247923;1,9251326323;0,8225710988
594;0,3281067014;0,4888488054;0,5887505412;0,9796739817
595;-0,8176112175;-0,6343005896;1,0348069668;-2,4817845821
596;-1,6612221003;-1,5535221100;2,2744426727;-2,3896839619
597;-1,9681353569;-2,0761101246;2,8607325554;-2,3295023441
598;-1,8121004105;-2,2019047737;2,8516824245;-2,2593870163
599;-1,4740114212;-1,9869430065;2,4739954472;-2,2090601921
600;-1,2330143452;-1,4528453350;1,9055403471;-2,2745289803
601;-1,2110146284;-0,6259080172;1,3632011414;-2,6645593643
602;-1,3477680683;0,3553718925;1,3938320875;2,8837859631
603;-1,4926906824;1,1999417543;1,9151986837;2,4644913673
604;-1,5296778679;1,5697927475;2,1918404102;2,3432526588
605;-1,4440599680;1,2750579119;1,9264167547;2,4182679653
606;-1,3136922121;0,4173349738;1,3783887625;2,8339948654
607;-1,2484645844;-0,6606283784;1,4124778509;-2,6548957825
608;-1,3192639351;-1,5655720234;2,0473086834;-2,2710208893
609;-1,5146571398;-2,0572800636;2,5547187328;-2,2054343224
610;-1,7290834188;-2,1153361797;2,7321012020;-2,2560594082
611;-1,7916923761;-1,8510349989;2,5761389732;-2,3399052620
612;-1,5397486687;-1,3713538647;2,0619015694;-2,4139757156
613;-0,9075741172;-0,7215579748;1,1594552994;-2,4698832035
614;-0,0002966457;0,0677111894;0,0677118376;1,5751773119
615;0,9296247959;0,8820806742;1,2815102339;0,7591614127
616;1,5920141935;1,5182342529;2,1998965740;0,7616810799
617;1,8153033257;1,7921202183;2,5508863926;0,7789717317
618;1,6524553299;1,6857086420;2,3605554104;0,7953593731
619;1,3530762196;1,3940105438;1,9426994324;0,8002980351
620;1,2023317814;1,2065635920;1,7033488750;0,7871549129
621;1,3346830606;1,2980639935;1,8618133068;0,7714899778
622;1,6343677044;1,5959472656;2,2843391895;0,7735050321
623;1,8163237572;1,8115880489;2,5653233528;0,7840927839
624;1,6126379967;1,6408329010;2,3006377220;0,7940640450
625;0,9474221468;0,9810974598;1,3638771772;0,8028581142
626;-0,0055099959;0,0014200927;0,0056900540;2,8893518448
627;-0,9339417815;-0,9564087987;1,3367741108;-2,3443100452
628;-1,5619233847;-1,5890109539;2,2281293869;-2,3475980759
629;-1,7886403799;-1,7899476290;2,5304441452;-2,3558292389
630;-1,6991827488;-1,6752632856;2,3861536980;-2,3632826805
631;-1,4852914810;-1,4612891674;2,0836162567;-2,3643400669
632;-1,3210711479;-1,3216069937;1,8686555624;-2,3559918404
633;-1,2806466818;-1,3064692020;1,8294583559;-2,3462135792
634;-1,3412618637;-1,3650832176;1,9137490988;-2,3473927975
635;-1,4259288311;-1,4228516817;2,0143933296;-2,3572747707
636;-1,4686059952;-1,4408876896;2,0574159622;-2,3657209873
637;-1,4538944960;-1,4299579859;2,0392620564;-2,3644945621
638;-1,4075846672;-1,4142826796;1,9953670502;-2,3538208008
639;-1,3753293753;-1,4098290205;1,9695554972;-2,3438081741
640;-1,3845032454;-1,4142434597;1,9791245461;-2,3455686569
641;-1,4225983620;-1,4158993959;2,0071265697;-2,3585546017
642;-1,4550913572;-1,4143164158;2,0291824341;-2,3704037666
643;-1,4493044615;-1,4127112627;2,0239162445;-2,3689796925
644;-1,4083402157;-1,4134986401;1,9953447580;-2,3543665409
645;-1,3710834980;-1,4154729843;1,9706430435;-2,3402659893
646;-1,3798900843;-1,4153727293;1,9767085314;-2,3435013294
647;-1,4366599321;-1,4120366573;2,0144078732;-2,3648378849
648;-1,4871659279;-1,4097898006;2,0491876602;-2,3828976154
649;-1,4611406326;-1,4116781950;2,0316908360;-2,3734102249
650;-1,3464963436;-1,4161940813;1,9541386366;-2,3309717178
651;-1,2300547361;-1,4192144871;1,8780852556;-2,2849147320
652;-1,2492588758;-1,4168168306;1,8889197111;-2,2934288979
653;-1,4721162319;-1,4114258289;2,0394237041;-2,3772385120
654;-1,7945102453;-1,4087889194;2,2814366817;-2,4760313034
655;-1,9503216743;-1,4112539291;2,4073619843;-2,5152022839
656;-1,6582250595;-1,4168623686;2,1811027527;-2,4345235825
657;-0,8308746219;-1,4182374477;1,6437002420;-2,1007466316
658;0,3080021739;-1,4156848192;1,4488024712;-1,3565707207
659;1,2991510630;-1,4113177061;1,9182312489;-0,8267573118
660;1,6888400316;-1,4099549055;2,2000348568;-0,6956420541
661;1,2904489040;-1,4112854004;1,9123244286;-0,8300939202
662;0,2966523767;-1,4157958031;1,4465408325;-1,3642538786
663;-0,8355787992;-1,4185839891;1,6463816166;-2,1031055450
664;-1,6523313522;-1,4164035320;2,1763267517;-2,4329247475
665;-1,9391936064;-1,4130789042;2,3994297981;-2,5118672848
666;-1,7889573574;-1,4100701809;2,2778644562;-2,4740834236
667;-1,4788223505;-1,4107612371;2,0438108444;-2,3797440529
668;-1,2633799314;-1,4141358137;1,8962881565;-2,2999494076
669;-1,2389541864;-1,4173840284;1,8825474977;-2,2891237736
670;-1,3370906115;-1,4177283049;1,9487854242;-2,3269312382
671;-1,4372279644;-1,4143104553;2,0164072514;-2,3642311096
672;-1,4696849585;-1,4108500481;2,0372705460;-2,3766167164
673;-1,4446438551;-1,4091284275;2,0180780888;-2,3686389923
674;-1,4107829332;-1,4128785133;1,9966305494;-2,3554522991
675;-1,3998397589;-1,4181505442;1,9926620722;-2,3496968746
676;-1,4067223072;-1,4199646711;1,9987914562;-2,3515098095
677;-1,4168058634;-1,4156202078;2,0028278828;-2,3566131592
678;-1,4242736101;-1,4085980654;2,0031733513;-2,3617279530
679;-1,4364917278;-1,4063242674;2,0102877617;-2,3668060303
680;-1,4454898834;-1,4111053944;2,0200643539;-2,3682308197
681;-1,4228906631;-1,4190309048;2,0095438957;-2,3575525284
682;-1,3518160582;-1,4225460291;1,9624077082;-2,3307058811
683;-1,2719974518;-1,4171946049;1,9043157101;-2,3022539616
684;-1,2813357115;-1,4083901644;1,9040441513;-2,3089926243
685;-1,4606006145;-1,4050133228;2,0266761780;-2,3755900860
686;-1,7537828684;-1,4112586975;2,2510898113;-2,4639959335
687;-1,9328571558;-1,4222276211;2,3997225761;-2,5072312355
688;-1,6964516640;-1,4268337488;2,2167098522;-2,4423060417
689;-0,8849001527;-1,4180365801;1,6714892387;-2,1286993027
690;0,3285871148;-1,4022046328;1,4401899576;-1,3406136036
691;1,4381009340;-1,3953766823;2,0037989616;-0,7703209519
692;1,8551172018;-1,4066926241;2,3281416893;-0,6487773657
693;1,2818536758;-1,4252787828;1,9169163704;-0,8383291364
694;-0,0382946171;-1,4343467951;1,4348578453;-1,5974882841
695;-1,3905760050;-1,4218901396;1,9888372421;-2,3450608253
696;-1,9783535004;-1,3977434635;2,4223065376;-2,5265052319
697;-1,4179310799;-1,3901457787;1,9857074022;-2,3660888672
698;-0,0027959542;-1,4129072428;1,4129099846;-1,5727752447
699;1,4353808165;-1,4518345594;2,0416026115;-0,7910969257
700;2,0292143822;-1,4667606354;2,5038166046;-0,6258790493
701;1,4139518738;-1,4242432117;2,0069200993;-0,7890241742
702;-0,0331310928;-1,3378682137;1,3382784128;-1,5955553055
703;-1,4366276264;-1,2766280174;1,9218944311;-2,4150958061
704;-1,9695565701;-1,3210846186;2,3715853691;-2,5507669449
705;-1,3585802317;-1,4905352592;2,0167884827;-2,3099131584
706;-0,0163744874;-1,7025666237;1,7026454210;-1,5804135799
707;1,2599664927;-1,7813861370;2,1819376945;-0,9551907778
708;1,7948592901;-1,5463798046;2,3691370487;-0,7111673355
709;1,4010539055;-0,9249570966;1,6788381338;-0,5835030079
710;0,3918673992;-0,0197861791;0,3923665881;-0,0504491813
711;-0,7131396532;0,9162722826;1,1610870361;2,2321681976
712;-1,5358525515;1,5924801826;2,2124276161;2,3380949497
713;-1,9800651073;1,8333313465;2,6984739304;2,3946540356
714;-2,1263318062;1,6722265482;2,7051115036;2,4751765728
715;-2,0149285793;1,3473237753;2,4238851070;2,5522038937
716;-1,5657273531;1,1640257835;1,9510147572;2,5023026466
717;-0,7069652677;1,2996828556;1,4795186520;2,0689845085
718;0,4256555438;1,6740376949;1,7273056507;1,3218040466
719;1,4155485630;1,9578478336;2,4159772396;0,9447920918
720;1,7608131170;1,7662328482;2,4940011501;0,7869347930
721;1,2112847567;0,9244087934;1,5237264633;0,6518729329
722;0,0053181406;-0,3447347879;0,3447757959;-1,5553708076
723;-1,2224282026;-1,4811604023;1,9204599857;-2,2607855797
724;-1,8044530153;-1,8787647486;2,6049580574;-2,3360214233
725;-1,4449467659;-1,2635283470;1,9194726944;-2,4230763912
726;-0,3683907390;0,0810908526;0,3772101402;2,9249260426
727;0,8573783636;1,4180189371;1,6570682526;1,0269786119
728;1,7008070946;1,9669487476;2,6003139019;0,8578337431
729;1,9575452805;1,3767824173;2,3932225704;0,6129512787
730;1,7869328260;-0,0279257558;1,7871509790;-0,0156264864
731;1,4984357357;-1,4261252880;2,0686087608;-0,7606779933
732;1,3118660450;-1,9879151583;2,3817639351;-0,9874786735
733;1,2576346397;-1,3848874569;1,8707106113;-0,8335168362
734;1,2650474310;0,0175313950;1,2651687860;0,0138574038
735;1,2895152569;1,3846806288;1,8921390772;0,8209697008
736;1,3633289337;1,9282093048;2,3614947796;0,9553584456
737;1,5243436098;1,3715926409;2,0505826473;0,7327003479
738;1,7133709192;0,0795178488;1,7152150869;0,0463768989
739;1,7621408701;-1,2021087408;2,1331212521;-0,5986703038
740;1,5013552904;-1,7999619246;2,3439135551;-0,8756034374
741;0,8946335316;-1,4685561657;1,7196006775;-1,0236449242
742;0,0753206909;-0,4518505335;0,4580852687;-1,4056212902
743;-0,7443789244;0,7381767631;1,0483343601;2,3603777885
744;-1,4047737122;1,6424512863;2,1612577438;2,2783539295
745;-1,8530688286;2,0610589981;2,7716112137;2,3031060696
746;-2,0831499100;2,0485899448;2,9216833115;2,3645586967
747;-2,0383980274;1,7647736073;2,6961996555;2,4280171394
748;-1,6002373695;1,3270534277;2,0789012909;2,4492480755
749;-0,7156605124;0,7609938383;1,0446442366;2,3255040646
750;0,4412956238;0,0668856055;0,4463356435;0,1504215598
751;1,4390032291;-0,7042422295;1,6020883322;-0,4551283717
752;1,7763260603;-1,4186885357;2,2733261585;-0,6739260554
753;1,2024301291;-1,9117726088;2,2584757805;-1,0093538761
754;-0,0458500758;-2,0620143414;2,0625240803;-1,5930281878
755;-1,3133105040;-1,8528522253;2,2710890770;-2,1874070168
756;-1,8792735338;-1,3614393473;2,3206005096;-2,5146450996
757;-1,3993088007;-0,7088586688;1,5686126947;-2,6726968288
758;-0,1270630360;0,0025180457;0,1270879805;3,1217780113
759;1,2187912464;0,7017390728;1,4063746929;0,5224100947
760;1,8865276575;1,3359829187;2,3116741180;0,6161884069
761;1,5280228853;1,8353416920;2,3881652355;0,8765175939
762;0,3794419467;2,1035249233;2,1374735832;1,3923316002
763;-0,9355005622;2,0273790359;2,2328071594;2,0031175613
764;-1,8061890602;1,5357519388;2,3708338737;2,4369406700
765;-1,9854692221;0,6683544517;2,0949428082;2,8168842793
766;-1,6619696617;-0,3701756001;1,7026958466;-2,9224369526
767;-1,2662152052;-1,2458333969;1,7763450146;-2,3643078804
768;-1,1491883993;-1,6106910706;1,9786256552;-2,1905090809
769;-1,3706969023;-1,2775266171;1,8737353086;-2,3913621902
770;-1,7010639906;-0,3426484466;1,7352310419;-2,9428207874
771;-1,8209408522;0,8135641813;1,9944201708;2,7214176655
772;-1,5356388092;1,7071031332;2,2961680889;2,3033673763
773;-0,8765226603;2,0115516186;2,1942269802;1,9817323685
774;-0,0335999243;1,7556039095;1,7559254169;1,5899326801
775;0,7758290768;1,2911386490;1,5063033104;1,0297244787
776;1,4152238369;1,0551160574;1,7652559280;0,6406451464
777;1,8334603310;1,2584954500;2,2238225937;0,6015430689
778;2,0126421452;1,7336924076;2,6563918591;0,7110759616
779;1,9113743305;2,0357725620;2,7924401760;0,8169037104
780;1,4865381718;1,7596622705;2,3035204411;0,8693370223
781;0,7653631568;0,8373970985;1,1344666481;0,8303115964
782;-0,1151166558;-0,3814392984;0,3984316587;-1,8638995886
783;-0,9334520102;-1,3457583189;1,6378028393;-2,1772310734
784;-1,4914726019;-1,6363726854;2,2140927315;-2,3099017143
785;-1,7188396454;-1,1969584227;2,0945451260;-2,5333032608
786;-1,6863547564;-0,3008885980;1,7129875422;-2,9650251865
787;-1,5417633057;0,6652303338;1,6791560650;2,7342514992
788;-1,4025603533;1,4361410141;2,0074055195;2,3443653584
789;-1,3069024086;1,9329832792;2,3333277702;2,1653056145
790;-1,2453119755;2,1660170555;2,4984858036;2,0925793648
791;-1,2285765409;2,0898306370;2,4242095947;2,1022589207
792;-1,3112620115;1,5976346731;2,0668442249;2,2580635548
793;-1,5314612389;0,6612010598;1,6681008339;2,7340226173
794;-1,8074592352;-0,5030152798;1,8761484623;-2,8701612949
795;-1,9218759537;-1,4478024244;2,4061877728;-2,4959652424
796;-1,6252484322;-1,7138462067;2,3619275093;-2,3296673298
797;-0,8253847361;-1,1345952749;1,4030561447;-2,1997220516
798;0,2837846875;0,0176660120;0,2843340039;0,0621712357
799;1,2695376873;1,1510723829;1,7136783600;0,7364969254
800;1,6808477640;1,6942291260;2,3865585327;0,7893629074
801;1,3097430468;1,4109247923;1,9251326323;0,8225710988
802;0,3281067014;0,4888488054;0,5887505412;0,9796739817
803;-0,8176112175;-0,6343005896;1,0348069668;-2,4817845821
804;-1,6612221003;-1,5535221100;2,2744426727;-2,3896839619
805;-1,9681353569;-2,0761101246;2,8607325554;-2,3295023441
806;-1,8121004105;-2,2019047737;2,8516824245;-2,2593870163
807;-1,4740114212;-1,9869430065;2,4739954472;-2,2090601921
808;-1,2330143452;-1,4528453350;1,9055403471;-2,2745289803
809;-1,2110146284;-0,6259080172;1,3632011414;-2,6645593643
810;-1,3477680683;0,3553718925;1,3938320875;2,8837859631
811;-1,4926906824;1,1999417543;1,9151986837;2,4644913673
812;-1,5296778679;1,5697927475;2,1918404102;2,3432526588
813;-1,4440599680;1,2750579119;1,9264167547;2,4182679653
814;-1,3136922121;0,4173349738;1,3783887625;2,8339948654
815;-1,2484645844;-0,6606283784;1,4124778509;-2,6548957825
816;-1,3192639351;-1,5655720234;2,0473086834;-2,2710208893
817;-1,5146571398;-2,0572800636;2,5547187328;-2,2054343224
818;-1,7290834188;-2,1153361797;2,7321012020;-2,2560594082
819;-1,7916923761;-1,8510349989;2,5761389732;-2,3399052620
820;-1,5397486687;-1,3713538647;2,0619015694;-2,4139757156
821;-0,9075741172;-0,7215579748;1,1594552994;-2,4698832035
822;-0,0002966457;0,0677111894;0,0677118376;1,5751773119
823;0,9296247959;0,8820806742;1,2815102339;0,7591614127
824;1,5920141935;1,5182342529;2,1998965740;0,7616810799
825;1,8153033257;1,7921202183;2,5508863926;0,7789717317
826;1,6524553299;1,6857086420;2,3605554104;0,7953593731
827;1,3530762196;1,3940105438;1,9426994324;0,8002980351
828;1,2023317814;1,2065635920;1,7033488750;0,7871549129
829;1,3346830606;1,2980639935;1,8618133068;0,7714899778
830;1,6343677044;1,5959472656;2,2843391895;0,7735050321
831;1,8163237572;1,8115880489;2,5653233528;0,7840927839
